X,Y
-87.73059387,41.87697871
-87.73058649,41.92455044
-87.73058121,41.86598453
-87.73057808,41.95920297
-87.73057609,41.7932462
-87.73057005,41.95372955
-87.73056664,41.84405906
-87.73054321,41.96832415
-87.73052798,41.88319621
-87.73052458,41.79857268
-87.73050972,41.947164
-87.7304923,41.8742845
-87.73049049,41.96415807
-87.73047791,41.80606601
-87.73047712,41.94299154
-87.73047259,41.84060085
-87.73046743,41.95533464
-87.73046141,41.78640323
-87.73045987,41.81615857
-87.73044913,41.88055896
-87.73044761,41.78577183
-87.7304431,41.91722533
-87.73043186,41.88080231
-87.7304196,41.96832585
-87.73041772,41.83876432
-87.73039368,41.78412895
-87.73038782,41.91760517
-87.73037711,41.87349491
-87.73036236,41.80073841
-87.73036028,41.80789494
-87.73035791,41.95738024
-87.73033248,41.90760674
-87.73032831,41.87713793
-87.73032437,41.73479093
-87.73031433,41.74193506
-87.73030724,41.74191803
-87.73029462,41.86848783
-87.73028917,41.9036304
-87.73028192,41.91439203
-87.73028107,41.84925715
-87.73027772,41.83692486
-87.73027587,41.86794803
-87.73027571,41.80789596
-87.73027364,41.96117826
-87.73027254,41.87616477
-87.73026584,41.91154685
-87.73025559,41.77945168
-87.73024979,41.90994258
-87.73023113,41.78856768
-87.73022745,41.85240042
-87.73021577,41.95360334
-87.7302053,41.92138492
-87.73020316,41.9118057
-87.73018512,41.95372953
-87.73017648,41.96239835
-87.73017428,41.93620536
-87.73016226,41.81440628
-87.73015774,41.91700986
-87.730157,41.91978097
-87.7301541,41.93985481
-87.73015203,41.8140798
-87.73014849,41.90992503
-87.73013843,41.77868046
-87.73013843,41.77868046
-87.73013843,41.77868046
-87.7301349,41.77846094
-87.73012629,41.94306183
-87.73010505,41.91800719
-87.73010041,41.90994456
-87.73008919,41.91743942
-87.73008806,41.73519546
-87.73007755,41.8617346
-87.73007593,41.85240256
-87.73006427,41.8308399
-87.73003416,41.77119325
-87.73003416,41.77119325
-87.73003377,41.89904704
-87.72999739,41.85911528
-87.729992,41.91176966
-87.72998938,41.89751321
-87.72998472,41.85870599
-87.72998472,41.85870599
-87.72997987,41.87803414
-87.72997246,41.90745529
-87.72996901,41.96126692
-87.72996616,41.89669336
-87.72995346,41.77139561
-87.72995037,41.90994655
-87.72994599,41.89598239
-87.72992355,41.80080581
-87.72991927,41.73886352
-87.72990427,41.85890883
-87.72989882,41.93164081
-87.7298801,41.88188443
-87.72987049,41.94181312
-87.72986901,41.86448119
-87.72986788,41.96811179
-87.72986788,41.96811179
-87.72986423,41.9611945
-87.72985003,41.80769948
-87.72984456,41.97562411
-87.72984456,41.97562411
-87.72984456,41.97562411
-87.72984456,41.97562411
-87.72984049,41.99202544
-87.72982992,41.68390762
-87.72982868,41.9404723
-87.7298279,41.98393159
-87.72982454,41.89906834
-87.72980552,41.853539
-87.72979938,41.8060562
-87.7297971,41.90093658
-87.72979325,41.93916858
-87.72978559,41.86179601
-87.72977375,41.88557688
-87.729766,41.9391701
-87.72975248,41.80790283
-87.72975248,41.80790283
-87.7297439,41.80404522
-87.72972427,41.81018072
-87.72970706,41.96108588
-87.72968934,41.86621695
-87.72968934,41.86621695
-87.72966057,41.80106635
-87.72965323,41.80083216
-87.72964576,41.90521652
-87.72963609,41.94075266
-87.7296155,41.85619459
-87.72961466,41.84596456
-87.72959311,41.800857
-87.72957944,41.95739017
-87.72957519,41.84460937
-87.7295567,41.80770513
-87.7295567,41.80770513
-87.72954604,41.84380611
-87.72953394,41.93186407
-87.72953394,41.93186407
-87.72953107,41.95945689
-87.7295216,41.88578233
-87.72951356,41.9473628
-87.72947584,41.84429411
-87.72947577,41.96811591
-87.7294671,41.90750609
-87.72945246,41.80065434
-87.72943583,41.79325896
-87.72943266,41.79305823
-87.72943266,41.79305823
-87.72942683,41.882109
-87.7294246,41.95352057
-87.72942249,41.88188949
-87.72941955,41.8717618
-87.72941283,41.78962196
-87.72940199,41.9683363
-87.72939753,41.96811679
-87.72939332,41.93460956
-87.72937998,41.80156599
-87.7293774,41.84061524
-87.7293365,41.84647131
-87.72929812,41.79144558
-87.72929358,41.96104146
-87.72927891,41.74510103
-87.72926038,41.78720527
-87.72925776,41.7973272
-87.72925266,41.82732494
-87.72924678,41.95352386
-87.72924471,41.9631569
-87.72923439,41.9607592
-87.72922841,41.79326095
-87.72922841,41.79326095
-87.72922465,41.79304143
-87.72921983,41.96104205
-87.72921712,41.96165571
-87.72920288,41.79876053
-87.72919679,41.96811906
-87.72918714,41.96082277
-87.72916049,41.91750877
-87.729143,41.79324413
-87.72914185,41.96039604
-87.72914185,41.96039604
-87.72914185,41.96039604
-87.72913947,41.87033722
-87.72913631,41.86622491
-87.72913414,41.95535022
-87.72912908,41.80092785
-87.72912536,41.78260051
-87.72911813,41.83881918
-87.72910676,41.87693341
-87.72910554,41.90973817
-87.72909723,41.90251721
-87.72907975,41.98418865
-87.72907849,41.92435004
-87.72907263,41.9115608
-87.72907233,41.96104325
-87.72906732,41.96707438
-87.72906555,41.75333434
-87.72906555,41.75333434
-87.72906372,41.91724397
-87.72906372,41.91724397
-87.72906372,41.91724397
-87.72905739,41.78031231
-87.72905251,41.84969155
-87.72905242,41.9963498
-87.72905119,41.99603057
-87.72904741,41.99555005
-87.72903216,41.99370809
-87.72903009,41.78942554
-87.72902618,41.77918212
-87.7290228,41.99255612
-87.72901683,41.99200579
-87.72901192,41.99131034
-87.72900524,41.90629297
-87.72900472,41.92225096
-87.72900101,41.96500586
-87.72897532,41.86893637
-87.72896987,41.99712908
-87.72895214,41.68392757
-87.72894896,41.87335852
-87.7289461,41.86483479
-87.72891955,41.78576469
-87.72891781,41.73646807
-87.72890754,41.9615455
-87.72889599,41.91178265
-87.72889514,41.96108842
-87.72889342,41.7382815
-87.72889052,41.90201063
-87.72887994,41.90165823
-87.72887496,41.90996088
-87.72887175,41.78396695
-87.72886945,41.90974139
-87.72886945,41.90974139
-87.72886623,41.9072623
-87.72884225,41.77486501
-87.72883703,41.91664996
-87.72883674,41.93918165
-87.72882843,41.90274171
-87.72879973,41.77847549
-87.72879128,41.89520906
-87.72878382,41.99712942
-87.72878382,41.99712942
-87.72878382,41.99712942
-87.72878333,41.95352817
-87.72877124,41.98983057
-87.72876805,41.8589128
-87.72876515,41.99698918
-87.7287631,41.99714908
-87.72876032,41.99656467
-87.72875733,41.85844307
-87.72874424,41.95243114
-87.72873752,41.77935617
-87.72873549,41.98875625
-87.72872777,41.98848729
-87.72871439,41.99024419
-87.72871439,41.99024419
-87.72871439,41.99024419
-87.72871439,41.99024419
-87.72871439,41.99024419
-87.72871397,41.7786963
-87.72871397,41.7786963
-87.72869719,41.88057965
-87.72869581,41.9872112
-87.72869453,41.90454893
-87.72868566,41.86603037
-87.72864141,41.86444236
-87.7286253,41.94121584
-87.7286199,41.80771681
-87.72860324,41.86987668
-87.72860289,41.99002618
-87.72859131,41.99053011
-87.72858134,41.98290335
-87.728577,41.86221161
-87.7285624,41.96419434
-87.72855188,41.85137995
-87.72854342,41.93165654
-87.72854311,41.92820365
-87.72853434,41.95922553
-87.72852605,41.86055347
-87.72851802,41.96834599
-87.72851408,41.96812648
-87.72851174,41.88211962
-87.72849829,41.95557735
-87.72849691,41.92091189
-87.7284913,41.98294192
-87.72847973,41.95718236
-87.72847333,41.8587329
-87.72846297,41.7421704
-87.72846139,41.97845269
-87.72844822,41.85424743
-87.72843354,41.89648343
-87.72842775,41.97726153
-87.72841486,41.80039893
-87.72841486,41.80039893
-87.72841486,41.80039893
-87.72841486,41.80039893
-87.72841486,41.80039893
-87.72841362,41.97675231
-87.72841362,41.97675231
-87.72841203,41.97669574
-87.7284113,41.80770043
-87.72839284,41.91725182
-87.72839175,41.97590345
-87.72838314,41.97562074
-87.72838314,41.97562074
-87.72838314,41.97562074
-87.72837751,41.79905595
-87.72837017,41.79878655
-87.72836921,41.98593151
-87.72836921,41.98593151
-87.72836921,41.98593151
-87.72836921,41.98593151
-87.72836192,41.85160153
-87.72833818,41.95353193
-87.72833547,41.97564062
-87.72833473,41.84382445
-87.72833349,41.80060036
-87.72833349,41.80060036
-87.72832435,41.94075652
-87.72832361,41.9735844
-87.72831616,41.88242756
-87.7283158,41.97331679
-87.7283153,41.86601715
-87.72831243,41.94625223
-87.72828872,41.95353235
-87.72828749,41.75491324
-87.72828597,41.9721918
-87.72828337,41.98274034
-87.72828104,41.97197745
-87.72828104,41.97197745
-87.72828104,41.97197745
-87.72828104,41.97197745
-87.72825749,41.96812966
-87.72823998,41.88058465
-87.72823041,41.97015238
-87.72823041,41.97015238
-87.72821928,41.99025112
-87.7282109,41.96945924
-87.7282109,41.96945924
-87.7282109,41.96945924
-87.7282109,41.96945924
-87.72820543,41.79306707
-87.72820341,41.9691923
-87.72819909,41.74956482
-87.72819893,41.96903213
-87.72819796,41.9069871
-87.7281958,41.9592293
-87.72819566,41.97199311
-87.72819433,41.9688717
-87.7281898,41.95353318
-87.72818938,41.97564229
-87.72818602,41.96860531
-87.72818602,41.96860531
-87.72817704,41.96835022
-87.72817532,41.9682626
-87.72817248,41.87790094
-87.72816746,41.96801096
-87.7281599,41.79130069
-87.72814366,41.95375312
-87.72813953,41.74921605
-87.72813802,41.96693112
-87.72813707,41.87534435
-87.72812478,41.79326989
-87.72812326,41.87716534
-87.72812181,41.79305036
-87.72812154,41.80040395
-87.72811968,41.98293805
-87.72809707,41.94010271
-87.72809234,41.97573885
-87.72809088,41.95353402
-87.72808676,41.96813179
-87.72808651,41.93166402
-87.72808651,41.93166402
-87.72807691,41.90433797
-87.72807345,41.97199452
-87.72806828,41.93897351
-87.72806378,41.96415741
-87.72806013,41.96402302
-87.72805442,41.92435971
-87.72805361,41.96083414
-87.72805163,41.96371049
-87.7280345,41.79731123
-87.72802405,41.87335473
-87.72802353,41.83512885
-87.72801678,41.96254284
-87.72801064,41.96233568
-87.72801064,41.96233568
-87.72800235,41.84245725
-87.72800181,41.91725651
-87.72799764,41.88155533
-87.72799634,41.92252806
-87.72798813,41.97203481
-87.7279869,41.97198122
-87.72798668,41.96136649
-87.72798668,41.96136649
-87.72798001,41.97168193
-87.72797746,41.96102372
-87.72797496,41.96105472
-87.72797331,41.96087785
-87.72796934,41.96835281
-87.72796934,41.96835281
-87.72796934,41.96835281
-87.7279475,41.96001139
-87.7279418,41.95981143
-87.72794135,41.93188617
-87.72793931,41.96995595
-87.72793675,41.83695032
-87.72793541,41.95958699
-87.72793182,41.96999775
-87.72792287,41.95914635
-87.72791179,41.95875713
-87.7279022,41.87783977
-87.72790184,41.96892993
-87.72790065,41.91908936
-87.72789637,41.88344797
-87.72789121,41.9610558
-87.72788611,41.96083631
-87.72788611,41.96083631
-87.72788125,41.83805991
-87.72788123,41.96826771
-87.7278798,41.96822198
-87.72787881,41.877906
-87.72787424,41.95744412
-87.72787272,41.95738941
-87.72787218,41.87770588
-87.72787116,41.99003642
-87.72786762,41.96780983
-87.72786134,41.95698059
-87.72785836,41.93166804
-87.72785249,41.8771034
-87.7278484,41.96710329
-87.72784219,41.8805893
-87.72783997,41.87667335
-87.72783257,41.95607456
-87.72782416,41.88568319
-87.72782247,41.87619538
-87.72781803,41.95556567
-87.72781803,41.95556567
-87.72781803,41.95556567
-87.72781583,41.84431884
-87.72781203,41.95532627
-87.72777903,41.96450582
-87.72777746,41.95413406
-87.72777577,41.95407731
-87.72777577,41.95407731
-87.72777577,41.95407731
-87.72776661,41.95373705
-87.72776661,41.95373705
-87.72776661,41.95373705
-87.72776661,41.95373705
-87.72776661,41.95373705
-87.72776333,41.96392783
-87.72776295,41.95359932
-87.72774046,41.77668509
-87.72773712,41.92066403
-87.72773669,41.95276555
-87.72771372,41.96223481
-87.72771372,41.96223481
-87.72771372,41.96223481
-87.72771372,41.96223481
-87.72771372,41.96223481
-87.72771372,41.96223481
-87.72771372,41.96223481
-87.72770799,41.77870786
-87.72770358,41.80092264
-87.72770324,41.77848835
-87.72770274,41.8513923
-87.72769851,41.95375687
-87.72769851,41.95375687
-87.72769851,41.95375687
-87.72769719,41.84599475
-87.7276962,41.74922898
-87.72769519,41.95353736
-87.72769519,41.95353736
-87.72769519,41.95353736
-87.72768577,41.9608389
-87.72768101,41.9510298
-87.72767811,41.95086045
-87.72767604,41.95073951
-87.72767343,41.84517156
-87.72767274,41.96065399
-87.72766774,41.91820952
-87.72766309,41.74600376
-87.7276594,41.97564837
-87.7276577,41.87962701
-87.72765652,41.95007329
-87.72765652,41.95007329
-87.72765637,41.96835647
-87.72765185,41.94992359
-87.72764884,41.95936803
-87.72764883,41.95985418
-87.72764502,41.87695157
-87.72763894,41.94899293
-87.72761181,41.74438485
-87.72760616,41.8061015
-87.72760008,41.9482307
-87.72758438,41.95759914
-87.72758122,41.77848983
-87.72757891,41.74865433
-87.72757867,41.95739397
-87.72757725,41.74860537
-87.72757152,41.91513408
-87.72757044,41.95709837
-87.72756763,41.90997918
-87.72756602,41.8954503
-87.72756507,41.89885004
-87.72755971,41.93189192
-87.72755892,41.95375843
-87.72755892,41.95375843
-87.72755892,41.95375843
-87.72755892,41.95375843
-87.72755132,41.94647424
-87.72754949,41.94641594
-87.72754688,41.94633265
-87.72754559,41.78027367
-87.72754493,41.94627055
-87.72754493,41.94627055
-87.72754493,41.94627055
-87.7275345,41.96470823
-87.72752398,41.95556977
-87.72750086,41.94483211
-87.72748851,41.95430921
-87.72748732,41.87010853
-87.72747257,41.9537414
-87.72747013,41.94375847
-87.72746891,41.95360367
-87.7274688,41.94369645
-87.72746575,41.95348462
-87.72746575,41.95348462
-87.72746417,41.9534251
-87.72746137,41.85139649
-87.72745858,41.94098741
-87.72745487,41.96106145
-87.72745396,41.94320703
-87.72743758,41.95261555
-87.7274319,41.95070394
-87.72741981,41.94200267
-87.72741981,41.94200267
-87.72741371,41.95188948
-87.72740438,41.94146058
-87.72740108,41.8787378
-87.72739865,41.97018217
-87.72739756,41.95139816
-87.72739309,41.94115043
-87.72738651,41.85426259
-87.72738405,41.95086325
-87.72738355,41.9408919
-87.72737957,41.92800323
-87.72737182,41.94053843
-87.72736338,41.94029215
-87.72736001,41.94019364
-87.72735829,41.89889073
-87.72735482,41.81454688
-87.72734067,41.93937235
-87.72734067,41.93937235
-87.72733371,41.93913815
-87.72733371,41.93913815
-87.72733371,41.93913815
-87.72733371,41.93913815
-87.72733371,41.93913815
-87.72733151,41.93189438
-87.72732959,41.93900135
-87.72732489,41.94888427
-87.72732277,41.93877461
-87.72732248,41.80505092
-87.72731424,41.93849119
-87.72731095,41.86086675
-87.72731013,41.93920375
-87.72730837,41.81322856
-87.72728525,41.8037321
-87.72728469,41.92436748
-87.72726654,41.96835954
-87.727264,41.91726718
-87.72726384,41.89863009
-87.72725939,41.91704767
-87.72725939,41.91704767
-87.72725654,41.93645758
-87.7272529,41.94633779
-87.7272529,41.94633779
-87.72725095,41.94627569
-87.72725095,41.94627569
-87.72724987,41.89523722
-87.72723675,41.9358061
-87.72723557,41.92822661
-87.72723514,41.94284449
-87.72723461,41.88059727
-87.72722801,41.93547504
-87.72722539,41.94543518
-87.72722539,41.94543518
-87.72721093,41.9348398
-87.7272094,41.93478532
-87.72718336,41.94648567
-87.72718108,41.93189625
-87.72716777,41.9333276
-87.72715342,41.94299267
-87.72715256,41.93275938
-87.72714823,41.93260422
-87.72714415,41.94265778
-87.72713305,41.93205194
-87.72712842,41.93188625
-87.72712687,41.93183103
-87.72712687,41.93183103
-87.72712687,41.93183103
-87.72712687,41.93183103
-87.72712583,41.94200733
-87.72712429,41.94195312
-87.72712429,41.94195312
-87.72711658,41.94168208
-87.72711366,41.84372668
-87.72710657,41.94135752
-87.72710503,41.93189772
-87.72710503,41.93189772
-87.72710503,41.93189772
-87.72710503,41.93189772
-87.72710503,41.93189772
-87.72709878,41.93082908
-87.72707113,41.94034702
-87.72706694,41.85260012
-87.72704146,41.92883129
-87.72704146,41.92883129
-87.72703975,41.93914309
-87.72703826,41.90525678
-87.72703042,41.80124979
-87.72702494,41.92822191
-87.72702494,41.92822191
-87.72702482,41.94648765
-87.72701704,41.92792588
-87.72701704,41.92792588
-87.72701152,41.92823344
-87.72700183,41.93787252
-87.72699574,41.92725253
-87.72698718,41.92801466
-87.72697159,41.92640958
-87.72696246,41.93645902
-87.72695368,41.92571031
-87.72694958,41.87896328
-87.72694958,41.87896328
-87.72693933,41.92519349
-87.72693406,41.93547936
-87.72693021,41.93533365
-87.7269205,41.9428493
-87.72691911,41.92457257
-87.72691911,41.92457257
-87.72691403,41.93168181
-87.72689689,41.7930639
-87.72689304,41.95354859
-87.72688719,41.89546378
-87.72687923,41.93352157
-87.72687882,41.86625738
-87.72686792,41.94648984
-87.72684749,41.83696188
-87.72684749,41.83696188
-87.72684496,41.94078073
-87.72684001,41.85427043
-87.72683578,41.93168332
-87.72683294,41.93183561
-87.72682861,41.794911
-87.72682717,41.93162939
-87.72682717,41.93162939
-87.72682553,41.93157062
-87.72682542,41.84064535
-87.72682012,41.84373108
-87.72681927,41.92459302
-87.72681927,41.92459302
-87.72681927,41.92459302
-87.72681927,41.92459302
-87.72681927,41.92459302
-87.72679319,41.94074889
-87.72679246,41.92006937
-87.72679002,41.90977048
-87.7267856,41.96632101
-87.72677706,41.87605361
-87.72677125,41.78942782
-87.72676543,41.906175
-87.72676531,41.96147439
-87.72676314,41.91903719
-87.72676249,41.87785409
-87.72675138,41.96814462
-87.72674368,41.78484704
-87.72674023,41.77871918
-87.7267263,41.92804324
-87.72672435,41.88670713
-87.72672414,41.86604003
-87.72672317,41.92793173
-87.72671783,41.91744416
-87.72670826,41.91720737
-87.72670826,41.91720737
-87.72670826,41.91720737
-87.72670493,41.92437507
-87.72670218,41.9587169
-87.72670218,41.9587169
-87.72670218,41.9587169
-87.72666843,41.96107163
-87.72666741,41.9260033
-87.7266671,41.96814537
-87.7266671,41.96814537
-87.72666362,41.91542886
-87.72666362,41.91542886
-87.72665795,41.94467246
-87.72663877,41.92497733
-87.72663295,41.90904839
-87.72663214,41.78086164
-87.72662527,41.92457901
-87.72662275,41.91727507
-87.72662275,41.91727507
-87.72661738,41.91705557
-87.72661738,41.91705557
-87.72661505,41.9082257
-87.72661344,41.92427635
-87.7266006,41.92369683
-87.7265975,41.91367648
-87.72658068,41.93351575
-87.72657455,41.91545243
-87.72657128,41.90609707
-87.72656845,41.91273169
-87.72656355,41.90648781
-87.72656101,41.91818979
-87.72654053,41.96085385
-87.72653468,41.99027209
-87.7265272,41.94285531
-87.72652543,41.97201061
-87.72652208,41.9717911
-87.72651661,41.77652831
-87.72651215,41.92054564
-87.72650838,41.90456929
-87.72650605,41.91076571
-87.72650207,41.9683664
-87.72650207,41.9683664
-87.726502,41.9044954
-87.726502,41.9044954
-87.72650046,41.91727674
-87.72649882,41.91053981
-87.72649521,41.91042686
-87.72649255,41.90606547
-87.72648598,41.97543959
-87.72648236,41.91003149
-87.72647726,41.90983883
-87.72647565,41.90362083
-87.72646686,41.91895005
-87.72646491,41.9462768
-87.72646377,41.91883248
-87.72646129,41.97565942
-87.72645331,41.90368783
-87.72645146,41.9027139
-87.72642781,41.77323609
-87.72642494,41.92294209
-87.72642281,41.90175666
-87.72641457,41.9172162
-87.72641363,41.93921279
-87.7264072,41.9170795
-87.72640083,41.9169077
-87.72639912,41.90093516
-87.72639912,41.90093516
-87.72639469,41.90999558
-87.72639469,41.90999558
-87.72639469,41.90999558
-87.72639462,41.91668146
-87.72638989,41.77507771
-87.72638738,41.81943913
-87.72638054,41.95538455
-87.72637927,41.95879334
-87.72637237,41.91554903
-87.72636903,41.90277967
-87.72636903,41.90277967
-87.72636903,41.90277967
-87.72635947,41.90256025
-87.72635348,41.90625887
-87.72635348,41.90625887
-87.72635348,41.90625887
-87.72635348,41.90625887
-87.72634583,41.92277845
-87.72634259,41.89910948
-87.72634259,41.89910948
-87.72633525,41.90887567
-87.72633508,41.95377632
-87.72633448,41.93921366
-87.7263306,41.86626526
-87.72633018,41.90945008
-87.72632972,41.9144142
-87.72632757,41.90852308
-87.72632684,41.95875729
-87.7263228,41.88060794
-87.72632271,41.84427463
-87.72631994,41.90817034
-87.72631466,41.90792962
-87.72630539,41.90954474
-87.7263042,41.88559218
-87.72630394,41.84411985
-87.72630022,41.9074433
-87.726269,41.90647105
-87.7262686,41.93899499
-87.72625114,41.90579384
-87.72625114,41.90579384
-87.72625114,41.90579384
-87.72624985,41.89890904
-87.72624098,41.89579831
-87.72623911,41.90539153
-87.72623203,41.90515553
-87.72623054,41.89545646
-87.72623054,41.89545646
-87.72623054,41.89545646
-87.72623054,41.89545646
-87.72622243,41.89521875
-87.72621645,41.77630704
-87.72621433,41.89525645
-87.72621042,41.91071448
-87.72621042,41.91071448
-87.72621042,41.91071448
-87.72620305,41.89444828
-87.72620305,41.89444828
-87.72620305,41.89444828
-87.72619667,41.75491066
-87.7261887,41.84799517
-87.72618482,41.90373094
-87.72617728,41.86384142
-87.72616609,41.89321563
-87.7261577,41.90271984
-87.72614476,41.90230884
-87.72614436,41.89547675
-87.72614436,41.89547675
-87.72613466,41.79329153
-87.7261273,41.89891211
-87.72612715,41.76961943
-87.72612429,41.90159714
-87.72612019,41.8917224
-87.72610602,41.8911455
-87.72609975,41.93884783
-87.72609683,41.91182226
-87.72609683,41.91182226
-87.72609572,41.80794991
-87.72609572,41.80794991
-87.7260912,41.91160276
-87.72608848,41.77142276
-87.72608459,41.90024735
-87.72608435,41.93544797
-87.72608215,41.89017681
-87.72607549,41.96814923
-87.72607148,41.88977126
-87.72607148,41.88977126
-87.72606991,41.89973786
-87.72606012,41.90278631
-87.72606012,41.90278631
-87.72606012,41.90278631
-87.72606012,41.90278631
-87.72605646,41.84533053
-87.72605619,41.89934115
-87.72605193,41.77005453
-87.7260488,41.89911373
-87.72604843,41.83675059
-87.72604548,41.89913382
-87.72604527,41.88889963
-87.72604407,41.89893143
-87.72604261,41.89887496
-87.72603945,41.90613286
-87.72602914,41.84412237
-87.72601837,41.91911089
-87.72601753,41.89525854
-87.7260156,41.88778477
-87.72601467,41.83881544
-87.72601372,41.88771973
-87.72600127,41.85779854
-87.72599674,41.89729463
-87.72599422,41.81073208
-87.72598247,41.85336995
-87.72598057,41.93191327
-87.72597658,41.93169376
-87.72596873,41.88693772
-87.7259671,41.83697073
-87.72596363,41.88591965
-87.72596363,41.88591965
-87.72596151,41.88585509
-87.72595291,41.88553355
-87.72595291,41.88553355
-87.72595103,41.88542597
-87.72593411,41.88536097
-87.72593331,41.78670679
-87.72593044,41.89527879
-87.72592866,41.88464314
-87.7259271,41.89516426
-87.7259271,41.89516426
-87.72592668,41.8845775
-87.7259242,41.89505019
-87.72592192,41.88558032
-87.72591876,41.89482247
-87.72591832,41.87333226
-87.7259174,41.89476554
-87.72589344,41.88339231
-87.72589344,41.88339231
-87.72589344,41.88339231
-87.72588599,41.84334139
-87.72588546,41.89362781
-87.72587731,41.88287803
-87.72587696,41.90278753
-87.7258709,41.88265471
-87.72586216,41.90581251
-87.72585926,41.84230033
-87.72585844,41.94017781
-87.72585459,41.88198557
-87.72585459,41.88198557
-87.72585172,41.8818743
-87.72584381,41.94671182
-87.72583119,41.89188857
-87.72582649,41.8917286
-87.72581613,41.88067699
-87.72580882,41.88347074
-87.72580206,41.79465011
-87.72580191,41.84005723
-87.72580154,41.8820619
-87.72580154,41.8820619
-87.7257966,41.8808343
-87.72579217,41.91728578
-87.72578917,41.79424914
-87.72578306,41.90578082
-87.7257471,41.87868907
-87.72574555,41.97566726
-87.72574429,41.89526095
-87.72573169,41.88840339
-87.72573169,41.88840339
-87.7257292,41.96794781
-87.7257105,41.92489717
-87.72570893,41.7913229
-87.72570606,41.88719585
-87.72569911,41.87786891
-87.72569136,41.87703924
-87.72569133,41.88665239
-87.72567131,41.87719545
-87.72565915,41.88553641
-87.72565727,41.88542883
-87.72565727,41.88542883
-87.7256571,41.78950401
-87.72565562,41.74221851
-87.72565353,41.97546857
-87.72565148,41.88519336
-87.72565077,41.94005099
-87.72563566,41.89158739
-87.7256297,41.80062933
-87.72559968,41.86627576
-87.72559,41.87434205
-87.7255793,41.95356778
-87.72557147,41.87379653
-87.72556747,41.84687134
-87.72556084,41.88198857
-87.72555976,41.8930189
-87.72555861,41.8734181
-87.72555571,41.841904
-87.72554577,41.90568572
-87.72554554,41.88061965
-87.7255412,41.77873456
-87.7255364,41.87355272
-87.7255364,41.87355272
-87.72552509,41.96088436
-87.72552469,41.88078925
-87.725521,41.8806136
-87.72551692,41.87987261
-87.72551534,41.87152542
-87.72550371,41.83675737
-87.72549725,41.87994671
-87.72548328,41.83920451
-87.72548075,41.87876234
-87.72547641,41.87934543
-87.72546652,41.78580137
-87.72546596,41.91663604
-87.72546431,41.87001124
-87.72546378,41.74202064
-87.72546378,41.74202064
-87.72546244,41.88304376
-87.72545828,41.87882828
-87.72544866,41.78217357
-87.72544399,41.96108671
-87.72544399,41.96108671
-87.72543306,41.86905781
-87.72542903,41.86893006
-87.7254283,41.9677267
-87.7254265,41.91546551
-87.72542546,41.83675871
-87.72540738,41.97545141
-87.72539343,41.83553315
-87.72538753,41.93191928
-87.72536324,41.77912726
-87.72535015,41.90978939
-87.72534986,41.77860473
-87.72534986,41.77860473
-87.72534986,41.77860473
-87.72534508,41.8755061
-87.72533701,41.87522483
-87.72532387,41.87446969
-87.72532347,41.90560071
-87.7253137,41.87475045
-87.7253137,41.87475045
-87.7253137,41.87475045
-87.7253137,41.87475045
-87.725306,41.86607934
-87.725306,41.86607934
-87.72530538,41.99306395
-87.7253043,41.74367616
-87.72530009,41.86579535
-87.72529837,41.87440689
-87.72529074,41.89548373
-87.72528633,41.85142839
-87.72527911,41.91890135
-87.72527783,41.8738021
-87.72527522,41.87720086
-87.72527081,41.9039198
-87.72526679,41.77873775
-87.72526679,41.77873775
-87.72526279,41.86425119
-87.72526279,41.86425119
-87.72525865,41.87301899
-87.72525865,41.87301899
-87.72525817,41.87297338
-87.7252519,41.87237461
-87.72524083,41.78508637
-87.72521551,41.90230636
-87.72521409,41.77669469
-87.72520593,41.9019666
-87.72520294,41.86242823
-87.72519942,41.8954845
-87.72518562,41.90554138
-87.72518428,41.87043885
-87.72517249,41.80063526
-87.725161,41.86977272
-87.72515958,41.81325364
-87.7251551,41.91607482
-87.72515267,41.86060109
-87.72515267,41.86060109
-87.72514983,41.97384973
-87.72514429,41.90279234
-87.72514145,41.86912719
-87.72513656,41.73490359
-87.72512059,41.89912329
-87.72511216,41.86628276
-87.72510811,41.89548528
-87.72509959,41.85877516
-87.72509333,41.79723439
-87.72506879,41.90699537
-87.72506045,41.91001192
-87.72505642,41.90979241
-87.72505491,41.85694146
-87.7250374,41.77794524
-87.72503702,41.84436004
-87.72503246,41.90548123
-87.72501981,41.90257361
-87.72501728,41.68399182
-87.72501576,41.85897825
-87.72501576,41.85897825
-87.72501576,41.85897825
-87.72500867,41.86590627
-87.72500781,41.94651426
-87.72500364,41.85533448
-87.72500227,41.86263401
-87.72499648,41.85498313
-87.72499467,41.91729752
-87.72499123,41.86514242
-87.72498974,41.9317051
-87.72498389,41.86490716
-87.72496226,41.85693419
-87.72495849,41.80774303
-87.72495822,41.85165317
-87.72495715,41.83676427
-87.72495637,41.73571136
-87.7249549,41.86628501
-87.72494084,41.85312039
-87.72493279,41.85253366
-87.7249311,41.90279374
-87.72493057,41.94083445
-87.7249294,41.73488897
-87.7249212,41.87333467
-87.72491663,41.93192569
-87.72490792,41.85091318
-87.72490479,41.85152144
-87.72490479,41.85152144
-87.72490479,41.85152144
-87.72490479,41.85152144
-87.72490479,41.85152144
-87.72489554,41.85115822
-87.72489554,41.85115822
-87.7248925,41.85110942
-87.72488651,41.85085613
-87.72488499,41.90100856
-87.72488298,41.85165437
-87.72488298,41.85165437
